Date,AAPL,F,GM,GOOGL,MCD,MSFT,SBUX,TGT,TSLA,WMT,^GSPC
2021-04-13,131.1837615966797,9.36382007598877,56.69192886352539,112.04949188232422,210.0623321533203,249.0680084228516,104.26181030273438,181.2682647705078,254.10667419433597,43.67471694946289,4141.58984375
2021-04-14,128.84173583984375,9.394523620605469,56.68222427368164,111.4272232055664,209.14517211914065,246.273681640625,104.08106231689452,181.94932556152344,244.07666015625,43.6590461730957,4124.66015625
2021-04-15,131.25209045410156,9.394523620605469,56.80823516845703,113.58131408691406,210.0260162353516,250.04116821289065,105.436767578125,181.99354553222656,246.2833404541016,43.92228317260742,4170.419921875
2021-04-16,130.92031860351562,9.386848449707031,56.9051513671875,113.4570541381836,211.66058349609372,251.2359771728516,106.95514678955078,184.4613037109375,246.5933380126953,44.06330108642578,4185.47021484375
2021-04-19,131.58389282226562,9.294745445251465,56.10067367553711,113.8054656982422,210.5073089599609,249.3088531494141,106.28632354736328,184.54969787597656,238.2100067138672,43.78126525878906,4163.259765625
2021-04-20,129.8956756591797,8.788177490234375,54.05553817749024,113.27117919921876,211.5970458984375,248.84642028808597,105.08428192138672,183.32911682128903,239.663330078125,44.11970138549805,4134.93994140625
2021-04-21,130.27621459960938,9.003084182739258,55.72266387939453,113.23837280273438,210.9159393310547,251.0818328857422,105.5090560913086,182.8868865966797,248.0399932861328,44.24818801879883,4173.419921875
2021-04-22,128.75393676757812,9.164262771606444,54.91817474365234,111.95457458496094,211.55165100097656,247.79612731933597,104.76795196533205,181.82550048828125,239.89666748046875,43.76873397827149,4134.97998046875
2021-04-23,131.0764617919922,9.379173278808594,55.76143264770508,114.3109359741211,213.0227813720703,251.6310272216797,106.25018310546876,182.2146759033203,243.13333129882807,43.84080505371094,4180.169921875
2021-04-26,131.466796875,9.417551040649414,56.420528411865234,114.80795288085938,210.9613342285156,252.01641845703125,104.76795196533205,180.109619140625,246.0666656494141,43.21719741821289,4187.6201171875
2021-04-27,131.14474487304688,9.586402893066406,57.15716171264648,113.86610412597656,213.38601684570312,252.421142578125,104.97582244873048,180.75523376464844,234.913330078125,43.364479064941406,4186.72021484375
2021-04-28,130.35430908203125,9.540353775024414,56.75007247924805,117.24881744384766,211.05218505859372,245.28121948242188,101.58658599853516,180.84371948242188,231.46665954589844,43.2109260559082,4183.18017578125
2021-04-29,130.2567138671875,8.64234733581543,54.8309440612793,118.92476654052734,213.5948638916016,243.3059539794922,103.60205841064452,183.42645263671875,225.6666717529297,43.756195068359375,4211.47021484375
2021-04-30,128.28553771972656,8.857254028320312,55.4609603881836,116.97347259521484,214.38491821289065,242.9879608154297,103.47552490234376,183.3202667236328,236.47999572753903,43.84394073486328,4181.169921875
2021-05-03,129.33938598632812,8.926331520080566,55.39311981201172,116.45558166503906,213.9127197265625,242.6796417236328,104.5872039794922,186.87599182128903,228.3000030517578,44.53649520874024,4192.66015625
2021-05-04,124.76268768310548,8.757475852966309,53.63875198364258,114.65388488769533,212.3689422607422,238.75799560546875,103.132080078125,187.16783142089844,224.5333404541016,44.09777069091797,4164.66015625
2021-05-05,125.00666046142578,8.910981178283691,55.80989456176758,115.04852294921876,213.44049072265625,237.4860992431641,102.5626983642578,187.8754119873047,223.64666748046875,44.06017303466797,4167.58984375
2021-05-06,126.60701751708984,9.010760307312012,56.91485595703125,116.1707763671875,213.2770233154297,240.62730407714844,103.70147705078124,188.39727783203125,221.17999267578125,44.3747673034668,4201.6201171875
2021-05-07,127.2815399169922,9.072162628173828,57.17654800415039,116.89543151855467,213.2588653564453,243.2577972412109,103.33993530273438,189.90982055664065,224.1233367919922,44.10735702514648,4232.60009765625
