Date,BNB-USD,BTC-USD,ETH-USD,LINK-USD,SOL-USD,STETH-USD,TRX-USD,USDC-USD,USDT-USD,XRP-USD
2021-01-22,40.85757064819336,33005.76171875,1236.51220703125,21.629497528076172,3.346229076385498,1222.072509765625,0.028637999668717384,1.0002750158309937,1.0013500452041626,0.27279898524284363
2021-01-23,40.81547927856445,32067.642578125,1230.9906005859375,24.761531829833984,3.5041120052337646,1230.167724609375,0.029186999425292015,1.0000059604644775,1.0005550384521484,0.271820992231369
2021-01-24,41.88160705566406,32289.37890625,1391.609375,24.701858520507812,3.634411096572876,1341.5460205078125,0.03002000041306019,1.0001620054244995,1.0014170408248901,0.2735089957714081
2021-01-25,41.62370300292969,32366.392578125,1324.414794921875,23.54012107849121,3.6999809741973877,1330.399658203125,0.029557999223470688,1.0000439882278442,0.9999709725379944,0.269089013338089
2021-01-26,41.69473648071289,32569.849609375,1357.05810546875,23.025863647460938,4.04734992980957,1351.9599609375,0.029512999579310417,1.0000699758529663,1.0010809898376465,0.26882699131965637
2021-01-27,40.994876861572266,30432.546875,1253.1871337890625,21.07044792175293,3.690587043762207,1253.2640380859375,0.028325000777840614,1.0000180006027222,1.0017640590667725,0.2519429922103882
2021-01-28,42.52910614013672,33466.09765625,1332.4921875,23.110902786254883,3.8220720291137695,1333.482666015625,0.02964800037443638,0.9995779991149902,1.0015430450439453,0.26412200927734375
2021-01-29,42.85234832763672,34316.38671875,1382.5228271484375,22.7734432220459,3.8346760272979736,1363.721435546875,0.033296000212430954,0.9999709725379944,1.0004860162734985,0.2821879982948303
2021-01-30,44.77227783203125,34269.5234375,1376.115478515625,23.59402847290039,4.224276065826416,1336.9901123046875,0.03202800080180168,1.000025987625122,1.001242995262146,0.44024398922920227
2021-01-31,44.27599334716797,33114.359375,1314.9862060546875,22.598434448242188,4.264143943786621,1326.3629150390625,0.031603001058101654,0.9999610185623169,1.0008080005645752,0.49231401085853577
